Curation,Variable ID,Variable name,Variable synonyms,Context of use,Growth stage,Variable status,Variable Xref,Institution,Scientist,Date,Language,Crop,Trait ID,Trait name,Trait class,Trait description,Trait synonyms,Main trait abbreviation,Alternative trait abbreviations,Entity,Attribute,Trait status,Trait Xref,Method ID,Method name,Method class,Method description,Formula,Method reference,Scale ID,Scale name,Scale class,Decimal places,Lower limit,Upper limit,Scale Xref,Category 1,Category 2,Category 3,Category 4,Category 5,Category 6,Category 7,Category 8,Category 9,Category 10
,CO_323:0000346,GFP_Cp_day,,Trial evaluation,Physiological maturity,Standard for ICARDA,,"ICARDA, IBP","RPS Verma, Julian Pietragalla",30-Jan-2014,EN,Barley,CO_323:0000018,Grain filling period duration,Phenological,The duration of the grain filling period.,,GFP,,Grain,filling period duration,,,CO_323:0000345,Grain filling period duration - Computation,Computation,Compute grain filling period as time between flowering/heading and physiological maturity.,,,CO_323:0000014,day,Numerical,,,,,,,,,,,,,,
,CO_323:0000348,GGermCap_M_pct,GC,Trial evaluation,Post-harvest,Standard for ICARDA,,"ICARDA, IBP","RPS Verma, Julian Pietragalla",30-Jan-2014,EN,Barley,CO_323:0000198,Grain germination capacity,Quality,The grains capability to germinate. Germinative Capacity is also referred to as viability.,Grain viability,GGermCap,,Grain,germination capacity,,,CO_323:0000347,Grain germination capacity - Measurement,Measurement,Measure grain germination capacity by applying EBC method of analysis (Germination capacity test).,,"EBC (1998), MEBAK (2006), ASBC",CO_323:0000002,%,Numerical,,,,,,,,,,,,,,
,CO_323:0000350,GGermEn_M_pct,GE,Trial evaluation,Post-harvest,Standard for ICARDA,,"ICARDA, IBP, T3","RPS Verma, Julian Pietragalla, Jean-Luc Jannink",30-Jan-2014,EN,Barley,CO_323:0000195,Grain germinative energy,Quality,The germinative energy determine the germination of grains as proportion within a 72 hour period using a standard method.,,GGermEn,,Grain,germinative energy,,,CO_323:0000349,Grain germinative energy - Measurement,Measurement,Measure grain germinative energy by applying EBC method of analysis (4 ml test).,,"EBC (1998), MEBAK (2006), ASBC",CO_323:0000002,%,Numerical,,,,,,,,,,,,,,
,CO_323:0000352,GHull_E_1to3,,Plant descriptor,Post-harvest,Standard for ICARDA,,"ICARDA, IBP","RPS Verma, Julian Pietragalla",30-Jan-2014,EN,Barley,CO_323:0000120,Grain hullness,Morphological,"The husk covering on the grain, whether lemma and palea adhere to the cariopsis.",Kernel covering,GHull,,Grain,hullness,,,CO_323:0000351,Grain hullness - Estimation,Estimation,Observe the presence of husk covering the grain and record it.,,"IPGRI. 1994. Descriptors for barley (Hordeum vulgare L.). International Plant Genetic Resources Institute, Rome, Italy.",CO_323:0000122,1-3 IPGRI Grain hullness scale,Ordinal,,,,,1= naked grain,2= semi-covered grain,3= covered grain,,,,,,,
,CO_323:0000354,GHuskC_M_pct,Husk,Trial evaluation,Post-harvest,Standard for ICARDA,,"ICARDA, IBP","RPS Verma, Julian Pietragalla",30-Jan-2014,EN,Barley,CO_323:0000183,Grain husk content,Quality,The husk content of the grains.,,GHuskC,,Grain,husk content,,,CO_323:0000353,Grain husk content - Measurement,Measurement,Measure grain husk content by applying EBC method of analysis (Na hypochlorite method).,,"EBC (1998), MEBAK (2006), ASBC",CO_323:0000002,%,Numerical,,,,,,,,,,,,,,
,CO_323:0000357,GFeC_M_mgkg,,Trial evaluation,Post-harvest,,,,,,EN,Barley,CO_323:0000355,Grain Iron content,Quality,The Iron content of grains.,,GFeC,,Grain,Iron content,,,CO_323:0000356,Grain Iron content - Measurement,Measurement,Use standard Iron content dry ash method.,,Health Canada (1985),CO_323:0000191,mg/kg,Numerical,,,,,,,,,,,,,,
,CO_323:0000360,GMoist_M_pct,,Trial evaluation,Harvest,,,,,,EN,Barley,CO_323:0000358,Grain moisture content,Agronomic,The moisture content of the grain.,,GMoist,,Grain,moisture,,,CO_323:0000359,Grain yield moisture - Measurement,Measurement,Measure grain moisture and record it.,,,CO_323:0000002,%,Numerical,,,,,,,,,,,,,,
,CO_323:0000363,GNC_Kjel__pct,,Trial evaluation,Post-harvest,,,,,,EN,Barley,CO_323:0000361,Grain Nitrogen content,Quality,The Nitrogen content of the grains in dry weight basis.,,GNC,,Grain,Nitrogen content,,,CO_323:0000362,Grain Nitrogen content - Measurement,Measurement,Use standard micro-Kjeldhal method to determine grain Nitrogen content and record it.,,"EBC (1998), MEBAK (2006), ASBC",CO_323:0000002,%,Numerical,,,,,,,,,,,,,,
,CO_323:0000367,GN_Cmp_grnm2,,Trial evaluation,Post-harvest,,,,,,EN,Barley,CO_323:0000364,Grain number,Agronomic,The number of grains per area.,,GN,,Grain,number,,,CO_323:0000365,Grain number - Computation,Computation,Compute the number of grains per area and record it.,,,CO_323:0000366,grain/m2,Numerical,,,,,,,,,,,,,,
,CO_323:0000369,SGN_Ct_grnspk,,Trial evaluation,Post-harvest,Standard for ICARDA,,"ICARDA, IBP, T3","RPS Verma, Julian Pietragalla, Jean-Luc Jannink",30-Jan-2014,EN,Barley,CO_323:0000027,Grain number per spike,Agronomic,The number of grains per spike.,Spike grain number,SGN,,Spike,grain number,,,CO_323:0000368,Grain number per spike - Counting,Counting,Count the number of grains per spike and record it. Usually recorded as the average of 10 spikes.,,,CO_323:0000029,grain,Numerical,,,,,,,,,,,,,,
,CO_323:0000372,GPlumpF22_M_pct,,Trial evaluation,Post-harvest,,,,,,EN,Barley,CO_323:0000370,Grain plumpness fraction 2.2 mm,Quality,The grain fraction with kernel size bigger than 2.2 mm of the raw grain.,,GPlumpF22,,Grain,plumpness fraction 2.2 mm,,,CO_323:0000371,Grain plumpness fraction - Measurement,Measurement,"Use standard EBC method of analysis (Sortimat method percent grains retained on 2.5 mm sieve) - Anlytica-EBC1998 or the ASBC method using the 6/64 sieve. For more detailed plumpness fraction determination use 2.8mm, 2.5mm and 2.2mm sieves.",,"EBC (1998), MEBAK (2006), ASBC",CO_323:0000002,%,Numerical,,,,,,,,,,,,,,
,CO_323:0000374,GPlumpF25_M_pct,Bold,Trial evaluation,Post-harvest,Standard for ICARDA,,"ICARDA, IBP","RPS Verma, Julian Pietragalla",30-Jan-2014,EN,Barley,CO_323:0000177,Grain plumpness fraction 2.5 mm,Quality,The grain fraction with kernel size bigger than 2.5 mm of the raw grain.,,GPlumpF25,,Grain,plumpness fraction 2.5 mm,,,CO_323:0000371,Grain plumpness fraction - Measurement,Measurement,"Use standard EBC method of analysis (Sortimat method percent grains retained on 2.5 mm sieve) - Anlytica-EBC1998 or the ASBC method using the 6/64 sieve. For more detailed plumpness fraction determination use 2.8mm, 2.5mm and 2.2mm sieves.",,"EBC (1998), MEBAK (2006), ASBC",CO_323:0000002,%,Numerical,,,,,,,,,,,,,,
,CO_323:0000377,GPlumpF28_M_pct,,Trial evaluation,Post-harvest,,,,,,EN,Barley,CO_323:0000375,Grain plumpness fraction 2.8 mm,Quality,The grain fraction with kernel size bigger than 2.8 mm of the raw grain.,,GPlumpF28,,Grain,plumpness fraction 2.8 mm,,,CO_323:0000371,Grain plumpness fraction - Measurement,Measurement,"Use standard EBC method of analysis (Sortimat method percent grains retained on 2.5 mm sieve) - Anlytica-EBC1998 or the ASBC method using the 6/64 sieve. For more detailed plumpness fraction determination use 2.8mm, 2.5mm and 2.2mm sieves.",,"EBC (1998), MEBAK (2006), ASBC",CO_323:0000002,%,Numerical,,,,,,,,,,,,,,
,CO_323:0000379,GProtC_CpStd_pct,,Trial evaluation,Post-harvest,Standard for ICARDA,,"ICARDA, IBP","RPS Verma, Julian Pietragalla",30-Jan-2014,EN,Barley,CO_323:0000186,Grain Protein content,Quality,The Protein content of the grains in dry weight basis.,,GProtC,,Grain,Protein content,,,CO_323:0000378,Grain protein content - Computation,Computation,Compute grain Protein content utilizing the value of Grain Nitrogen content obtained by standard micro-Kjeldhal method multiplied by 6.25 (Nitrogen to Protein conversion factor).,,"EBC (1998), MEBAK (2006), ASBC",CO_323:0000002,%,Numerical,,,,,,,,,,,,,,
,CO_323:0000381,GProtC_NIR_pct,,Trial evaluation,Post-harvest,,,T3,Jean-Luc Jannink,,EN,Barley,CO_323:0000186,Grain Protein content,Quality,The Protein content of the grains in dry weight basis.,,GProtC,,Grain,Protein content,,,CO_323:0000380,Grain protein content NIR - Measurement,Measurement,Measure grain protein content by NIRS method and record it.,,"EBC (1998), MEBAK (2006), ASBC",CO_323:0000002,%,Numerical,,,,,,,,,,,,,,
,CO_323:0000383,GShp_E_1to3,,Trial evaluation,Post-harvest,Standard for ICARDA,,"ICARDA, IBP","RPS Verma, Julian Pietragalla",30-Jan-2014,EN,Barley,CO_323:0000123,Grain shape,Morphological,The shape of the grains.,,GShp,,Grain,shape,,,CO_323:0000382,Grain shape - Estimation,Estimation,Observe the shape of the grains and record it.,,,CO_323:0000125,1-3 Grain shape scale,Nominal,,,,,1= oval,2= oblong,3= elongated,,,,,,,
,CO_323:0000385,GStarchC_M_pct,Starch,Trial evaluation,Post-harvest,Standard for ICARDA,,"ICARDA, IBP","RPS Verma, Julian Pietragalla",30-Jan-2014,EN,Barley,CO_323:0000192,Grain Starch content,Quality,The Starch content in grains.,,GStarchC,,Grain,Starch content,,,CO_323:0000384,Grain Starch content - Measurement,Measurement,Measure grain Starch content by applying EBC method of analysis or NIR calibrated method).,,"EBC (1998), MEBAK (2006), ASBC",CO_323:0000002,%,Numerical,,,,,,,,,,,,,,
,CO_323:0000387,GTestW_M_kghl,,Trial evaluation,Post-harvest,Standard for ICARDA,,"ICARDA, IBP","RPS Verma, Julian Pietragalla",30-Jan-2014,EN,Barley,CO_323:0000180,Grain test weight,Quality,The grain weight of a known volume.,"Grain specific gravity, Grain density",GTestW,,Grain,test weight,,,CO_323:0000386,Grain test weight - Measurement,Measurement,Measure grain test weight with standard hectoliter weight instrument.,,,CO_323:0000182,kg/hl,Numerical,,,,,,,,,,,,,,
,CO_323:0000390,GYAdjW_Cp_kgha,,Trial evaluation,Harvest,,,T3,Jean-Luc Jannink,,EN,Barley,CO_323:0000388,Grain yield adjusted weight basis,Agronomic,The amount in adjusted weight basis (at commercial/standard moisture content) of grain that was harvested per unit area or plant.,,GYAdjW,,Grain,yield adjusted weight basis,,,CO_323:0000389,Grain yield adjusted weight basis - Computation,Computation,Compute adjusted weight of harvested grain per area.,,,CO_323:0000236,kg/ha,Numerical,,,,,,,,,,,,,,
,CO_323:0000392,GYDW_M_gplant,,Trial evaluation,Harvest,,,,,,EN,Barley,CO_323:0000229,Grain yield dry weight basis,Agronomic,The amount in dry weight basis of grain that was harvested per unit area or plant.,,GYDW,,Grain,yield dry weight basis,,,CO_323:0000391,Grain yield DW basis - Measurement,Measurement,"Record dry weight (DW) of harvested grain per sampling unit (plot, plant).",,,CO_323:0000041,g/plant,Numerical,,,,,,,,,,,,,,
,CO_323:0000394,GYDW_Cp_kgha,,Trial evaluation,Harvest,,,,,,EN,Barley,CO_323:0000229,Grain yield dry weight basis,Agronomic,The amount in dry weight basis of grain that was harvested per unit area or plant.,,GYDW,,Grain,yield dry weight basis,,,CO_323:0000393,Grain yield DW basis - Computation,Computation,Compute dry weight of harvested grain per area.,,,CO_323:0000236,kg/ha,Numerical,,,,,,,,,,,,,,
,CO_323:0000396,GYFW_M_gplot,GY,Trial evaluation,Harvest,Standard for ICARDA,,"ICARDA, IBP","RPS Verma, Julian Pietragalla",,EN,Barley,CO_323:0000042,Grain yield fresh weight basis,Agronomic,The amount in fresh weight basis of grain that was harvested per unit area or plant.,,GYFW,,Grain,yield fresh weight basis,,,CO_323:0000395,Grain yield FW basis - Measurement,Measurement,"Record fresh weight (FW) of harvested grain per sampling unit (plot, plant).",,,CO_323:0000044,g/plot,Numerical,,,,,,,,,,,,,,
,CO_323:0000399,GZnC_M_mgkg,,Trial evaluation,Post-harvest,,,,,,EN,Barley,CO_323:0000397,Grain Zinc content,Quality,The Zinc content of grains.,,GZnC,,Grain,Zinc content,,,CO_323:0000398,Grain Zinc content - Measurement,Measurement,Use standard Zinc content dry ash method.,,Health Canada (1985),CO_323:0000191,mg/kg,Numerical,,,,,,,,,,,,,,
,CO_323:0000401,GwtHabit_E_1to9,,Plant descriptor,Tillering,Standard for ICARDA,,"ICARDA, IBP","RPS Verma, Julian Pietragalla",30-Jan-2014,EN,Barley,CO_323:0000048,Growth habit,Morphological,The plant growth habit during vegetative stages.,,GwtHabit,,Plant,growth habit,,,CO_323:0000400,Growth habit - Estimation,Estimation,Observe the growth type class and record it.,,"IPGRI. 1994. Descriptors for barley (Hordeum vulgare L.). International Plant Genetic Resources Institute, Rome, Italy.",CO_323:0000050,1-9 Growth habit scale,Ordinal,,,,,1= extremely prostrate,2= extremely prostrate to prostrate,3= prostrate,4= postrate to intermediate,5= intermediate,6= intermediate to erect,7= erect,8= erect to extremely erect,9= extremely erect,
,CO_323:0000405,GwtClass_E_cat,,Plant descriptor,Vegetative,,,,,,EN,Barley,CO_323:0000402,Growth type class,Agronomic,The plant growth type class or seasonality.,,GwtClass,,Plant,growth type class,,,CO_323:0000403,Growth type class - Estimation,Estimation,Observe the growth habit and record it.,,"IPGRI. 1994. Descriptors for barley (Hordeum vulgare L.). International Plant Genetic Resources Institute, Rome, Italy.",CO_323:0000404,Growth type class scale,Ordinal,,,,,F= facultative,S= spring,W= winter,,,,,,,
,CO_323:0000407,HI_Cp_pct,HI,Trial evaluation,Post-harvest,Standard for ICARDA,,"ICARDA, IBP, T3","RPS Verma, Julian Pietragalla, Jean-Luc Jannink",30-Jan-2014,EN,Barley,CO_323:0000045,Harvest index,Agronomic,"The biomass partitioning to grain, as ratio of grain yield to aboveground biomass yield.",,HI,,Plant,harvest index,,,CO_323:0000406,Harvest index - Computation,Computation,Compute harvest index as the ratio of economic yield (grain) to aboveground biomass.,,,CO_323:0000002,%,Numerical,,,,,,,,,,,,,,
,CO_323:0000409,Head_Cp_day,DHA,Trial evaluation,Heading,,,,,,EN,Barley,CO_323:0000230,Heading time,Phenological,The timing of the heading.,,Head,,Plant,heading time,,,CO_323:0000408,Heading time - Computation,Computation,"Compute number of days to 50% heading from sowing, first irrigation/rain or emergence date.",,"IPGRI. 1994. Descriptors for barley (Hordeum vulgare L.). International Plant Genetic Resources Institute, Rome, Italy.",CO_323:0000014,day,Numerical,,,,,,,,,,,,,,
,CO_323:0000411,Head_E_ymd,,Trial evaluation,Heading,,,,,,EN,Barley,CO_323:0000230,Heading time,Phenological,The timing of the heading.,,Head,,Plant,heading time,,,CO_323:0000410,Heading time - Estimation,Estimation,Record date of heading when 50% plants in a plot have reached heading stage.,,,CO_323:0000239,yymmdd,Date,,,,,,,,,,,,,,
,CO_323:0000414,HessFlySus_E_1to9,,Trial evaluation,Grain filling,,,,,,EN,Barley,CO_323:0000412,Hessian Fly susceptibility,Biotic stress,The plant susceptibility to Hessian Fly (Mayetiola destructor).,,HessFlySus,,Plant,Hessian Fly susceptibility,,,CO_323:0000413,Hessian Fly susceptibility - Estimation,Estimation,"Observe the plant susceptibility to Hessian Fly, and rate it.",,"IPGRI. 1994. Descriptors for barley (Hordeum vulgare L.). International Plant Genetic Resources Institute, Rome, Italy.",CO_323:0000155,1-9 General susceptibility scale,Ordinal,,,,,1= very low or no visible sign of susceptibility,2= very low to low susceptibility,3= low susceptibility,4= low to intermediate susceptibility,5= intermediate susceptibility,6= intermediate to high susceptibility,7= high susceptibility,8= high to very high susceptibility,9= very high susceptibility,
,CO_323:0000417,HiSoilMoistSus_E_1to9,,"Nursery observation, Trial evaluation",,Standard for ICARDA,,"ICARDA, IBP","RPS Verma, Julian Pietragalla",,EN,Barley,CO_323:0000415,High soil moisture susceptibility,Abiotic stress,The plant susceptibility to waterlogging conditions.,,HiSoilMoistSus,,Plant,high soil moisture susceptibility,,,CO_323:0000416,High soil moisture susceptibility - Estimation,Estimation,Observe the growth of plants per plot/entry under waterlogging conditions and rate its susceptibility.,,"IPGRI. 1994. Descriptors for barley (Hordeum vulgare L.). International Plant Genetic Resources Institute, Rome, Italy.",CO_323:0000155,1-9 General susceptibility scale,Ordinal,,,,,1= very low or no visible sign of susceptibility,2= very low to low susceptibility,3= low susceptibility,4= low to intermediate susceptibility,5= intermediate susceptibility,6= intermediate to high susceptibility,7= high susceptibility,8= high to very high susceptibility,9= very high susceptibility,
,CO_323:0000420,HiTmpSus_E_1to9,,"Nursery observation, Trial evaluation",,Standard for ICARDA,,"ICARDA, IBP","RPS Verma, Julian Pietragalla",,EN,Barley,CO_323:0000418,High temperature susceptibility,Abiotic stress,The plant susceptibility to high temperatures.,,HiTmpSus,,Plant,high temperature susceptibility,,,CO_323:0000419,High temperature susceptibility - Estimation,Estimation,Observe the growth of plants per plot/entry under high temperature conditions and rate its susceptibility.,,"IPGRI. 1994. Descriptors for barley (Hordeum vulgare L.). International Plant Genetic Resources Institute, Rome, Italy.",CO_323:0000155,1-9 General susceptibility scale,Ordinal,,,,,1= very low or no visible sign of susceptibility,2= very low to low susceptibility,3= low susceptibility,4= low to intermediate susceptibility,5= intermediate susceptibility,6= intermediate to high susceptibility,7= high susceptibility,8= high to very high susceptibility,9= very high susceptibility,
,CO_323:0000422,LSpkltFert_E_0to1,,Plant descriptor,Grain filling,Standard for ICARDA,,"ICARDA, IBP","RPS Verma, Julian Pietragalla",30-Jan-2014,EN,Barley,CO_323:0000087,Lateral spikelet fertility,Morphological,The fertility of lateral spikelet sin two row types.,,LSpkltFert,,Lateral spikelet,fertility,,,CO_323:0000421,Lateral spikelet fertility - Estimation,Estimation,Observe spikes for fertility of lateral spikelets and record it.,,,CO_323:0000089,0-1 Lateral spikelet fertility,Ordinal,,,,,0= sterile lateral spikelets,1= few or more fertile spikelets,,,,,,,,
,CO_323:0000424,LSpkltPre_E_0to1,,Plant descriptor,Flowering,Standard for ICARDA,,"ICARDA, IBP","RPS Verma, Julian Pietragalla",30-Jan-2014,EN,Barley,CO_323:0000084,Lateral spikelet presence,Morphological,The presence of lateral spikelets in two row types.,,LSpkltPre,,Lateral spikelet,presence,,,CO_323:0000423,Lateral spikelet presence - Estimation,Estimation,Observe spikes for presence or absence of lateral spikelets and record it.,,,CO_323:0000053,Absent-Present scale,Ordinal,,,,,0= absent,1= present,,,,,,,,
,CO_323:0000426,LfScaldSev_Cp_pct,,Trial evaluation,Flowering,,,,,,EN,Barley,CO_323:0000159,Leaf Scald severity,Biotic stress,The Leaf Scald severity caused by the agent Rhyncosporium secalis.,,LfScaldSev,,Plant,Leaf Scald severity,,,CO_323:0000425,Double digit (00-99) method - Computation,Computation,Compute overall severity after disease evaluation in the field using the double-digit scale (00-99). The first digit (D1) indicates disease progress in the canopy height from the ground level the second digit (D2) refers to measured severity based on diseased leaf area. Both D1 and D2 are scored on a scale of 1 to 9. For each score percentage disease severity is estimated based on the following formula: Severity (%) = ( (D1/9) x (D2/9) x 100),,,CO_323:0000002,%,Numerical,,,,,,,,,,,,,,
,CO_323:0000428,LfScaldSev_E_00to99,,Trial evaluation,Flowering,Standard for ICARDA,,"ICARDA, IBP","RPS Verma, Julian Pietragalla",30-Jan-2014,EN,Barley,CO_323:0000159,Leaf Scald severity,Biotic stress,The Leaf Scald severity caused by the agent Rhyncosporium secalis.,,LfScaldSev,,Plant,Leaf Scald severity,,,CO_323:0000427,Double digit (00-99) method - Estimation,Estimation,"Observe the vertical disease progress and an estimate of severity, record a double digit (00-99) value. The first digit (D1) indicates disease progress in the canopy relative height of the disease using the original 0-9 Saari-Prescott scale as a measure and the second digit (D2) refers to measured severity based on diseased leaf area as a percentage but in terms of 0-9. Because it is difficult to evaluate diseases on dead leaves, disease notes should be taken when at least four leaves are still alive and green (soft to mid-dough growth stage). Then visually evaluate the average percentage severity on only those leaves of the uppermost four that are infected. In practice, the percent severity is estimated on an overall score, D2 scoring severity: 10% coverage = 1, 20% coverage = 2, 30% coverage = 3, 40% coverage = 4, 50% coverage = 5, 60% coverage = 6, 70% coverage = 7, 80% coverage = 8, 90% coverage = 9. The score of 10 is not used.",,,CO_323:0000235,Double digit (00-99) severity,Numerical,,0,99,,,,,,,,,,,
,CO_323:0000431,LfScaldSus_E_1to9,,Trial evaluation,Flowering,,,,,,EN,Barley,CO_323:0000429,Leaf Scald susceptibility,Biotic stress,The plant susceptibility to Leaf Scald caused by the agent Rhyncosporium secalis.,,LfScaldSus,,Plant,Leaf Scald susceptibility,,,CO_323:0000430,Leaf Scald susceptibility - Estimation,Estimation,"Observe the plant susceptibility to Leaf Scald, and rate it.",,"IPGRI. 1994. Descriptors for barley (Hordeum vulgare L.). International Plant Genetic Resources Institute, Rome, Italy.",CO_323:0000155,1-9 General susceptibility scale,Ordinal,,,,,1= very low or no visible sign of susceptibility,2= very low to low susceptibility,3= low susceptibility,4= low to intermediate susceptibility,5= intermediate susceptibility,6= intermediate to high susceptibility,7= high susceptibility,8= high to very high susceptibility,9= very high susceptibility,
,CO_323:0000433,LfStripeInc_E_pct,,Trial evaluation,Flowering,Standard for ICARDA,,"ICARDA, IBP","RPS Verma, Julian Pietragalla",30-Jan-2014,EN,Barley,CO_323:0000147,Leaf Stripe incidence,Biotic stress,The Leaf Stripe incidence caused by the agent Pyrenophora graminea (Helminthosporium gramineum).,,LfStripeInc,,Plant,Leaf Stripe incidence,,,CO_323:0000432,Leaf Stripe incidence - Estimation,Estimation,"Observe incidence of Leaf Stripe, usually recorded as the frequency of damaged individuals or their parts, commonly the portion of plant units diseased. Proportion of plants (leaves, etc.) diseased or the number diseased out of N plants (leaves, etc.) observed.",,,CO_323:0000002,%,Numerical,,,,,,,,,,,,,,
,CO_323:0000436,LfStripeSus_E_1to9,,Trial evaluation,Flowering,,,,,,EN,Barley,CO_323:0000434,Leaf Stripe susceptibility,Biotic stress,The plant susceptibility to Leaf stripe caused by the agent Pyrenophora graminea (Helminthosporium gramineum).,,LfStripeSus,,Plant,Leaf Stripe susceptibility,,,CO_323:0000435,Leaf Stripe susceptibility - Estimation,Estimation,"Observe the plant susceptibility to Leaf Stripe, and rate it.",,"IPGRI. 1994. Descriptors for barley (Hordeum vulgare L.). International Plant Genetic Resources Institute, Rome, Italy.",CO_323:0000155,1-9 General susceptibility scale,Ordinal,,,,,1= very low or no visible sign of susceptibility,2= very low to low susceptibility,3= low susceptibility,4= low to intermediate susceptibility,5= intermediate susceptibility,6= intermediate to high susceptibility,7= high susceptibility,8= high to very high susceptibility,9= very high susceptibility,
,CO_323:0000439,LemmCol_E_1to5,,Plant descriptor,Grain filling,,,,,,EN,Barley,CO_323:0000111,Lemma colour,Morphological,The colour of the lemma (husk).,,LemmCol,,Lemma,colour,,,CO_323:0000437,Lemma colour - Estimation,Estimation,Observe the colour of lemmas (husk) and rate it. Usually is observed at early dough stage.,,"IPGRI. 1994. Descriptors for barley (Hordeum vulgare L.). International Plant Genetic Resources Institute, Rome, Italy.",CO_323:0000438,1-5 Lemma colour scale,Ordinal,,,,,1= amber,2= tan-red,3= purple,4= black-grey,5= other (specify in notes),,,,,
,CO_323:0000441,LemmPig_E_1to3,,Trial evaluation,Grain filling,Standard for ICARDA,,"ICARDA, IBP","RPS Verma, Julian Pietragalla",30-Jan-2014,EN,Barley,CO_323:0000111,Lemma colour,Morphological,The colour of the lemma (husk).,,LemmCol,,Lemma,colour,,,CO_323:0000440,Lemma pigmentation - Estimation,Estimation,Observe the pigmentation on the lemma (husk) and rate it. Usually is observed at early dough stage.,,,CO_323:0000113,1-3 Lemma pigmentation scale,Ordinal,,,,,1= absent,2= nerve pigmented,3= pigmented,,,,,,,
,CO_323:0000443,LemmSurfTy_E_0to1,,Trial evaluation,Post-harvest,Standard for ICARDA,,"ICARDA, IBP","RPS Verma, Julian Pietragalla",30-Jan-2014,EN,Barley,CO_323:0000126,Lemma surface type,Morphological,The lemmas surface type.,,LemmSurfTy,,Grain,surface,,,CO_323:0000442,Lemma surface type - Estimation,Estimation,Observe the surface of lemmas and record its type.,,"IPGRI. 1994. Descriptors for barley (Hordeum vulgare L.). International Plant Genetic Resources Institute, Rome, Italy.",CO_323:0000128,0-1 Grain surface scale,Nominal,,,,,0= smooth,1= wrinkled,,,,,,,,
,CO_323:0000446,LemmSurfTy_E_1to3,,Plant descriptor,Grain filling,,,,,,EN,Barley,CO_323:0000126,Lemma surface type,Morphological,The lemmas surface type.,,LemmSurfTy,,Grain,surface,,,CO_323:0000442,Lemma surface type - Estimation,Estimation,Observe the surface of lemmas and record its type.,,"IPGRI. 1994. Descriptors for barley (Hordeum vulgare L.). International Plant Genetic Resources Institute, Rome, Italy.",CO_323:0000445,1-3 Grain surface scale,Nominal,,,,,1= no lemma teeth,2= lemma teeth (barbs on lateral nerves),3= lemma hair,,,,,,,
,CO_323:0000449,LoTmpSus_E_1to9,,"Nursery observation, Trial evaluation",,Standard for ICARDA,,"ICARDA, IBP","RPS Verma, Julian Pietragalla",,EN,Barley,CO_323:0000447,Low temperature susceptibility,Abiotic stress,The plant susceptibility to cold or low temperatures.,,LoTmpSus,,Plant,low temperature susceptibility,,,CO_323:0000448,Low temperature susceptibility - Estimation,Estimation,"Observe the growth of plants per plot/entry under low temperature conditions and rate its susceptibility, observe damage not associated with winter kill.",,"IPGRI. 1994. Descriptors for barley (Hordeum vulgare L.). International Plant Genetic Resources Institute, Rome, Italy.",CO_323:0000155,1-9 General susceptibility scale,Ordinal,,,,,1= very low or no visible sign of susceptibility,2= very low to low susceptibility,3= low susceptibility,4= low to intermediate susceptibility,5= intermediate susceptibility,6= intermediate to high susceptibility,7= high susceptibility,8= high to very high susceptibility,9= very high susceptibility,
,CO_323:0000451,MaltAAmyCct_M_DU,AA,Trial evaluation,Post-harvest,Standard for ICARDA,,"ICARDA, IBP","RPS Verma, Julian Pietragalla",30-Jan-2014,EN,Barley,CO_323:0000222,Malt Alpha Amylase activity,Quality,The Alpha Amylase activity of the malt.,,MaltAAmyCct,,Malt,Alpha Amylase activity,,,CO_323:0000450,Malt Alpha Amylase activity - Measurement,Measurement,Measure malt Alpha Amylase activity by applying EBC method.,,"EBC (1998), MEBAK (2006), ASBC",CO_323:0000224,Dextrinizing units,Numerical,,,,,,,,,,,,,,
,CO_323:0000454,MaltBGlucan_M_pct,,Trial evaluation,Post-harvest,,,,,,EN,Barley,CO_323:0000452,Malt Beta Glucan content,Quality,The Beta Glucan content of the grains.,,MaltBGlucan,,Grain,Beta Glucan content,,,CO_323:0000453,Malt Beta Glucan content - Measurement,Measurement,Measure malt Beta Glucan content by applying EBC method of analysis (betaglucan test Megazyme kit method).,,"EBC (1998), MEBAK (2006), ASBC",CO_323:0000002,%,Numerical,,,,,,,,,,,,,,
,CO_323:0000456,MaltDP_M_degLinter,DP,Trial evaluation,Post-harvest,Standard for ICARDA,,"ICARDA, IBP, T3","RPS Verma, Julian Pietragalla, Jean-Luc Jannink",30-Jan-2014,EN,Barley,CO_323:0000213,Malt diastatic power,Quality,The total starch degrading enzymes activity in malt.,,MaltDP,,Malt,diastatic power,,,CO_323:0000455,Malt diastatic power - Measurement,Measurement,Measure malt diastatic power by applying EBC method of analysis (Diastatic power test).,,"EBC (1998), MEBAK (2006), ASBC",CO_323:0000215,degree Linter,Numerical,,,,,,,,,,,,,,
,CO_323:0000458,MaltF_M_pct,MF,Trial evaluation,Post-harvest,Standard for ICARDA,,"ICARDA, IBP, T3","RPS Verma, Julian Pietragalla, Jean-Luc Jannink",30-Jan-2014,EN,Barley,CO_323:0000207,Malt friability,Quality,The degree and homogeneity of malt modification.,,MaltF,,Malt,friability,,,CO_323:0000457,Malt friability - Measurement,Measurement,Measure malt friability by applying EBC method of analysis (malt friability test).,,"EBC (1998), MEBAK (2006), ASBC",CO_323:0000002,%,Numerical,,,,,,,,,,,,,,
